,Timestamp,High,Low,Open,Close,Volume
0,1577836800,606.19233129956,601.7405948043777,604.3453274779305,605.529296875,3673698.0
1,1577923200,609.981083868637,605.7187936863252,605.7187936863252,609.3890991210938,6137166.0
2,1578009600,608.5603376104458,598.4255468849254,607.2342686142049,600.6987915039062,10855550.0
3,1578268800,597.5731439576414,585.3545548818191,596.720662743602,587.6987915039062,10890186.0
4,1578355200,602.143238298382,593.0503748607391,596.1997455707353,597.0048217773438,14724494.0
5,1578441600,597.7388448014235,587.2725661329978,590.5402756575533,595.4419555664062,11332110.0
6,1578528000,604.2034270944675,598.1888264645892,599.0886549789353,602.11962890625,9546316.0
7,1578614400,609.4602340876271,603.871874164867,608.1341649432716,607.4711303710938,9214580.0
8,1578873600,614.0066076489296,604.2980573544421,607.4710726189669,609.033935546875,7451568.0
9,1578960000,612.1359331976332,605.0084136927392,610.4546733854722,610.6914672851562,7886290.0
10,1579046400,609.9573909159484,603.3982113725496,609.2233645040944,608.2051391601562,11787448.0
11,1579132800,611.4018762888768,605.8845666176381,607.163288419645,609.8153686523438,7150400.0
12,1579219200,608.512940609759,602.3562995656167,607.0211275637845,605.3162231445312,16918814.0
13,1579478400,617.9610470531414,593.1687365718038,617.9610470531414,594.3053588867188,22178450.0
14,1579564800,591.9847425595085,586.4911357107582,591.9847425595085,589.3089599609375,14984804.0
15,1579651200,594.3527073618872,584.5968099426914,591.0612951746068,587.6514282226562,18368310.0
16,1579737600,590.49289085823,582.9865363753064,587.2488262432006,589.5457153320312,11508920.0
17,1579824000,593.8791908549719,586.8227200074896,590.0904878830103,589.40380859375,11831756.0
18,1580083200,584.8810010611223,573.8700834298097,584.8810010611223,574.5567626953125,18888552.0
19,1580169600,581.4710915111248,574.5803662813082,577.2088015490133,579.2925415039062,13412158.0
20,1580256000,588.1960850182678,578.8427253732511,580.2871913795456,585.2835083007812,13788350.0
21,1580342400,586.7515702363573,576.4510357873509,586.7515702363573,580.642333984375,12111984.0
22,1580428800,586.2070634943107,577.8955736075096,583.1997343998446,580.7608032226562,11178268.0
23,1580688000,567.3344998460584,557.744346592457,566.8846145462204,564.8955688476562,13077010.0
24,1580774400,584.4073807174176,567.3582188812532,567.3582188812532,582.4183349609375,20897704.0
25,1580860800,591.0375573266558,581.234313274247,584.8335688880729,589.4510498046875,18020682.0
26,1580947200,591.3690599560683,585.9228002816666,589.4510640616896,587.1541748046875,11827550.0
27,1581033600,590.5640161625739,583.270752115284,590.0904283388669,588.290771484375,6815448.0
28,1581292800,588.6459526743174,580.6423648340666,588.6459526743174,587.3909912109375,9219834.0
29,1581379200,594.3527577254539,586.3254667116565,588.8118029491535,587.5330810546875,11613520.0
30,1581465600,593.3581734383829,589.1669329193304,589.7115126471815,591.5111694335938,6297930.0
31,1581552000,596.6733008644125,584.2179181807978,596.6733008644125,587.9119262695312,9112140.0
32,1581638400,591.2270486728398,575.4092038524705,588.7643573113077,577.4692993164062,14688858.0
33,1581897600,583.9337227869158,575.1486464932532,580.1450206114938,576.4273681640625,10152690.0
34,1581984000,577.06671918566,569.9629023717208,576.3089902877083,574.5803833007812,10529116.0
35,1582070400,582.513019706518,574.8882673522369,578.9611110497709,581.1869506835938,10012268.0
36,1582156800,582.5130422467998,574.9829840409186,582.5130422467998,576.4037475585938,11123414.0
37,1582502400,575.2907615812694,568.3053417555244,572.5439293050475,573.0175170898438,16568084.0
38,1582588800,572.5676393882633,567.3581736866331,570.1997004329769,568.4474487304688,13886680.0
39,1582675200,570.5312258169903,561.5094124980089,567.1214166243225,567.9501953125,13814786.0
40,1582761600,569.489326747266,559.3071890964833,565.9374182644348,568.0448608398438,20655098.0
41,1582848000,561.2016234268023,554.1451526333246,556.7025386820304,557.7207641601562,24313056.0
42,1583107200,568.8500053945262,552.2744321654279,568.4000622917009,558.6441650390625,14664898.0
43,1583193600,561.3673594464186,553.1506216206781,556.4657366475143,559.6861572265625,22369550.0
44,1583280000,558.833632138287,536.6223516377066,558.0522006667385,544.0813598632812,34288870.0
45,1583366400,551.7298050681208,541.1924761730429,546.0467512820113,545.2653198242188,19549708.0
46,1583452800,540.316319210145,521.4201548955959,532.786261814301,537.4747924804688,23053566.0
47,1583712000,529.66068340419,504.371079677857,525.6825337487523,524.4038696289062,34420590.0
48,1583884800,530.4182765706771,517.1578196564101,523.3144603666055,527.4820556640625,35538240.0
49,1583971200,511.4748103132144,475.2216709744296,509.1068713765792,483.6752014160156,59000770.0
50,1584057600,512.1615391176439,435.321942082264,464.1397501718514,506.644287109375,66342364.0
51,1584316800,491.1105876119212,471.219898431882,490.1634119366812,473.3510437011719,31986322.0
52,1584403200,478.32366604285744,452.1342671386415,477.3764904665349,461.7954406738281,42676838.0
53,1584489600,470.2726861593095,409.6534476614327,466.4839837531922,415.2891540527344,61181406.0
54,1584576000,435.6771054777416,376.502303667405,401.1288694418768,424.1215515136719,67220048.0
55,1584662400,433.14340788887984,390.4968305499615,414.38934181029646,418.1069946289063,88637464.0
56,1584921600,397.2217739590976,362.294673119177,376.3128606737428,365.3966674804688,50276954.0
57,1585008000,383.6061226600706,349.86299150015697,376.6207025252112,363.5733642578125,61057272.0
58,1585094400,410.8137639085549,357.6772042489588,364.875744958341,405.7463684082031,47228042.0
59,1585180800,444.0832691361232,398.2873248177175,412.0687177171039,426.74993896484375,57043156.0
60,1585267200,468.21265163955553,413.0159631623789,447.5168562753047,428.3365478515625,55235936.0
61,1585526400,420.0723877005265,392.1307068951928,416.7572730287072,393.85931396484375,39268444.0
62,1585612800,413.7263492087412,396.8666326992353,404.34931521962255,408.1853942871094,35211092.0
63,1585699200,409.1087881673061,388.3419757807446,409.1087881673061,392.912109375,29103504.0
64,1585872000,399.70812797666855,383.6061417785563,399.2345401473123,385.429443359375,34996280.0
65,1586217600,429.6862082218802,400.3474380216403,413.9157401505629,424.3820190429688,60412638.0
66,1586304000,447.5404944115309,410.1744034746511,416.7336121910767,420.9722290039063,56219352.0
67,1586390400,440.86288260703225,421.4931305509712,432.38564965509744,438.0923767089844,44457146.0
68,1586736000,448.3455435442315,419.6934837209829,442.33097313907695,424.02679443359375,34158056.0
69,1586908800,440.6734653560616,399.2345312145728,440.6734653560616,408.8483581542969,57978752.0
70,1586995200,421.8246779187658,405.50957170526016,409.6534651387446,416.6388854980469,53854396.0
71,1587081600,435.7007715050366,420.1907712150475,433.33283252946575,431.1069641113281,55883462.0
72,1587340800,455.0942023120484,442.8045931176812,450.381997919695,447.4694213867188,66232986.0
73,1587427200,442.3310369572448,430.0177532732101,438.0687464512328,436.4822387695313,33178006.0
74,1587513600,441.8574491550055,429.68623603919485,435.29826921581855,439.7736511230469,38289354.0
75,1587600000,453.9339164935277,432.1725508137539,442.8046029436081,452.252685546875,40901222.0
76,1587686400,453.8865835478693,438.54232643857176,441.8574412172651,444.2490539550781,33284568.0
77,1587945600,453.4129741043949,438.684376089416,447.6115235182848,440.2945861816406,27421072.0
78,1588032000,446.9721724701217,436.6479639199274,446.9721724701217,441.0997009277344,29441436.0
79,1588118400,470.1306325655098,442.3783690959177,442.8046096941896,462.7426452636719,55877778.0
80,1588204800,482.5859624256656,469.84643919589695,474.25082880760095,474.4402465820313,43793134.0
81,1588550400,454.64433234019504,434.5168488772176,453.46036272472577,437.12158203125,26722324.0
82,1588636800,447.0668886240501,430.0414012263869,444.2253617895752,431.651611328125,29672858.0
83,1588723200,449.9083956744494,428.9047889754282,435.2271743419148,448.2034912109375,33785846.0
84,1588809600,446.7353767542662,436.3401185119636,445.4093366633235,438.0687255859375,21831730.0
85,1588896000,447.0432564098975,438.1634842299199,446.11975432207817,439.9867858886719,20807484.0
86,1589155200,451.8027919285637,432.8592786401544,443.7517987809897,433.7117309570313,28550784.0
87,1589241600,430.68072450672537,412.542290005838,426.7025757235718,426.9630432128906,49568418.0
88,1589328000,454.6443156871237,436.6953254118562,450.3820252275569,439.3237609863281,44346966.0
89,1589414400,431.4384855168023,421.4931417233304,425.28184412084346,423.2454223632813,39554890.0
